ID	chrom	loc.start	loc.end	num.mark	seg.mean
100-PM-064_LCM3	chr5	6066994	6125217	1254	-0.785148884659751
100-PM-064_LCM3	chr5	6164793	48786140	846148	0.212404077084066
100-PM-064_LCM3	chr5	48810943	50123749	1185	-0.675405312978652
100-PM-064_LCM3	chr5	50125138	175934173	2622544	0.254063081766609
100-PM-064_LCM3	chr5	175934309	176117003	3051	0.342039237745131
100-PM-064_LCM3	chr5	176118465	181476953	95572	0.304539887205598
100-PM-064_LCM3	chr6	88886	150677	231	-0.584903628933508
100-PM-064_LCM3	chr6	151489	294417	3011	-0.687397163716881
100-PM-064_LCM3	chr6	297039	425939	2796	-0.444818475234033
100-PM-064_LCM3	chr6	426155	673778	5327	-0.674891310976386
100-PM-064_LCM3	chr6	675585	677209	62	-0.954229551274001
100-PM-064_LCM3	chr6	677214	908784	5010	-0.661130711806367
100-PM-064_LCM3	chr6	909193	910681	23	-0.603686716936734
100-PM-064_LCM3	chr6	910777	1053581	3005	-0.640868722674282
100-PM-064_LCM3	chr6	1053677	1053982	24	-0.35759613656127
100-PM-064_LCM3	chr6	1054561	1185718	2845	-0.624602996002694
100-PM-064_LCM3	chr6	1205147	1205810	49	-0.438177277342763
100-PM-064_LCM3	chr6	1210955	1243222	717	-0.668285698498406
100-PM-064_LCM3	chr6	1244168	1257151	277	-0.582346696904759
100-PM-064_LCM3	chr6	1259877	1747230	10420	-0.606146412280459
100-PM-064_LCM3	chr6	1747523	1878667	2788	-0.6260222083889
100-PM-064_LCM3	chr6	1879407	1979443	2106	-0.597148906668214
100-PM-064_LCM3	chr6	1980509	2051275	1531	-0.703007673973081
100-PM-064_LCM3	chr6	2051635	2467241	8729	-0.589869758100086
100-PM-064_LCM3	chr6	2468046	2582714	2637	-0.7205240443126
100-PM-064_LCM3	chr6	2583209	3474573	19011	-0.545699549899426
100-PM-064_LCM3	chr6	3475869	3508189	708	-0.70615561207641
100-PM-064_LCM3	chr6	3509506	3818603	6712	-0.554885288124611
100-PM-064_LCM3	chr6	3819995	3871013	1114	-0.623558807836312
100-PM-064_LCM3	chr6	3871534	3890392	413	-0.502760702126963
100-PM-064_LCM3	chr6	3906680	3939738	740	-0.707717088951083
100-PM-064_LCM3	chr6	3952014	4494510	7448	-0.596963872915556
100-PM-064_LCM3	chr6	4494782	4657599	3465	-0.649296574143663
100-PM-064_LCM3	chr6	4659823	4737786	1732	-0.632239833702221
100-PM-064_LCM3	chr6	4738112	5999231	26891	-0.651506041176749
100-PM-064_LCM3	chr6	6000274	6081691	1856	-0.56054659914901
100-PM-064_LCM3	chr6	6084326	6123047	957	-0.791769699839179
100-PM-064_LCM3	chr6	6125050	6213213	1919	-0.591362746391162
100-PM-064_LCM3	chr6	6214665	6224592	201	-0.668512131937626
100-PM-064_LCM3	chr6	6226718	6824711	12638	-0.645978484804036
100-PM-064_LCM3	chr6	6825550	6938695	2448	-0.537752719106613
100-PM-064_LCM3	chr6	6941085	7100423	3528	-0.689087693500559
100-PM-064_LCM3	chr6	7101851	7278096	3713	-0.576828303224019
100-PM-064_LCM3	chr6	7278547	7312481	771	-0.521840695001713
100-PM-064_LCM3	chr6	7315967	7388533	1610	-0.675852281547252
100-PM-064_LCM3	chr6	7389712	7573712	4002	-0.506631231670341
100-PM-064_LCM3	chr6	7574572	7668690	2055	-0.66255828193895
100-PM-064_LCM3	chr6	7669720	7768619	2125	-0.572570672278417
100-PM-064_LCM3	chr6	7776103	7807071	682	-0.676789170695279
100-PM-064_LCM3	chr6	7807203	8200136	8512	-0.596822358639549
100-PM-064_LCM3	chr6	8200328	8407847	4323	-0.651598277659684
100-PM-064_LCM3	chr6	8408210	9674374	26581	-0.645016751063806
100-PM-064_LCM3	chr6	9675753	9951826	5900	-0.698930388582607
100-PM-064_LCM3	chr6	9951866	10186342	5024	-0.610539052507135
100-PM-064_LCM3	chr6	10187197	11359592	19945	-0.652295826690302
100-PM-064_LCM3	chr6	11360657	11901984	11679	-0.597041370309118
100-PM-064_LCM3	chr6	11901988	11968531	1416	-0.667112070793456
100-PM-064_LCM3	chr6	11968998	12089672	2616	-0.543960261592544
100-PM-064_LCM3	chr6	12093098	12443807	7486	-0.626590034175852
100-PM-064_LCM3	chr6	12445689	12531961	1833	-0.598906289852821
100-PM-064_LCM3	chr6	12532064	12767884	4886	-0.60684860745746
100-PM-064_LCM3	chr6	12769497	14046259	25540	-0.600897966022465
100-PM-064_LCM3	chr6	14048449	15130061	22896	-0.660519678678316
100-PM-064_LCM3	chr6	15130411	18100319	62193	-0.617395690198625
100-PM-064_LCM3	chr6	18100634	18185179	1811	-0.659340801113027
100-PM-064_LCM3	chr6	18185483	18294965	2386	-0.558615437370312
100-PM-064_LCM3	chr6	18295170	18401332	2347	-0.636113960472821
100-PM-064_LCM3	chr6	18403496	18475576	1561	-0.563186480131988
100-PM-064_LCM3	chr6	18477705	19316124	17746	-0.684256696807618
100-PM-064_LCM3	chr6	19316511	19674212	7689	-0.593794439918764
100-PM-064_LCM3	chr6	19674705	19910631	4979	-0.677949876961144
100-PM-064_LCM3	chr6	19911432	20401678	10489	-0.59498450572975
100-PM-064_LCM3	chr6	20404788	20544468	2957	-0.627206813897139
100-PM-064_LCM3	chr6	20544512	21601686	22600	-0.617235263306439
100-PM-064_LCM3	chr6	21602321	21726153	2644	-0.549487795317955
100-PM-064_LCM3	chr6	21743809	21843682	2221	-0.716391514821563
100-PM-064_LCM3	chr6	21845934	22038151	4160	-0.622848382378076
100-PM-064_LCM3	chr6	22039363	22276996	5058	-0.677105274702862
100-PM-064_LCM3	chr6	22281029	22491041	4486	-0.621667150006218
100-PM-064_LCM3	chr6	22491184	22631078	3039	-0.69519292240752
100-PM-064_LCM3	chr6	22635115	23034661	8558	-0.608926226442829
100-PM-064_LCM3	chr6	23034830	26171022	66364	-0.64002070587199
100-PM-064_LCM3	chr6	26171389	26276572	2324	-0.526415416809981
100-PM-064_LCM3	chr6	26276905	26588197	6494	-0.625597446378868
100-PM-064_LCM3	chr6	26628545	27605757	16918	-0.633826336060466
100-PM-064_LCM3	chr6	27615016	29530350	40371	-0.665175604555876
100-PM-064_LCM3	chr6	29555899	29715751	3710	-0.525115706627599
100-PM-064_LCM3	chr6	29716427	29764818	1234	-0.844282266411152
100-PM-064_LCM3	chr6	29764998	29816696	1446	-0.332054591870529
100-PM-064_LCM3	chr6	29816766	29955803	3617	-0.240062126970433
100-PM-064_LCM3	chr6	29956164	29968329	321	-0.715199999825275
100-PM-064_LCM3	chr6	29969485	30109807	3108	-0.507215922568165
100-PM-064_LCM3	chr6	30109908	30296659	4266	-0.665129926719295
100-PM-064_LCM3	chr6	30297156	30461164	3655	-0.510122868949597
100-PM-064_LCM3	chr6	30461606	30560596	2213	-0.593416084170529
100-PM-064_LCM3	chr6	30560627	30762669	4349	-0.50474982847732
100-PM-064_LCM3	chr6	30762671	30936937	3994	-0.643551159878429
100-PM-064_LCM3	chr6	30937536	31380039	11374	-0.538325098302268
100-PM-064_LCM3	chr6	31380203	32366481	20342	-0.522121206843962
100-PM-064_LCM3	chr6	32366625	32414424	1534	-1.07966418982307
100-PM-064_LCM3	chr6	32415331	32458137	1059	-0.407473988248977
100-PM-064_LCM3	chr6	32458323	32480321	797	-1.17154663150515
100-PM-064_LCM3	chr6	32480441	32481197	41	-0.601556448575088
100-PM-064_LCM3	chr6	32481208	32482720	61	-1.32021717936283
100-PM-064_LCM3	chr6	32483459	32485766	129	-0.686038839299486
100-PM-064_LCM3	chr6	32485781	32572791	2644	0.222017854140673
100-PM-064_LCM3	chr6	32572798	32657665	3736	-0.0157764249227519
100-PM-064_LCM3	chr6	32657915	32739197	3355	-1.26692518891642
100-PM-064_LCM3	chr6	32739294	32761635	635	-0.330568066024117
100-PM-064_LCM3	chr6	32763600	32836442	1778	-0.721030801264396
100-PM-064_LCM3	chr6	32836507	32940829	2384	-0.475753544506573
100-PM-064_LCM3	chr6	32944504	33108491	3557	-0.554186697342005
100-PM-064_LCM3	chr6	33108732	33156292	1185	-0.370902488155209
100-PM-064_LCM3	chr6	33156753	33687396	11129	-0.571293285125641
100-PM-064_LCM3	chr6	33691003	33871582	3966	-0.529939918245231
100-PM-064_LCM3	chr6	33871620	34066664	4253	-0.620011397658955
100-PM-064_LCM3	chr6	34071499	34073086	55	-0.556610396120843
100-PM-064_LCM3	chr6	34077371	35300756	25941	-0.548656014306747
100-PM-064_LCM3	chr6	35302522	35531374	4955	-0.509603811128577
100-PM-064_LCM3	chr6	35531869	35715771	3873	-0.596427650511782
100-PM-064_LCM3	chr6	35717063	35776526	1282	-0.547311639177582
100-PM-064_LCM3	chr6	35788509	35798927	233	-0.0656136831082541
100-PM-064_LCM3	chr6	35800084	36037037	5101	-0.496864325767446
100-PM-064_LCM3	chr6	36037082	37016344	20535	-0.541119278963107
100-PM-064_LCM3	chr6	37017038	37663235	13382	-0.546617030513027
100-PM-064_LCM3	chr6	37665248	37754050	1865	-0.580860891752211
100-PM-064_LCM3	chr6	37755745	38484727	15287	-0.563675585087051
100-PM-064_LCM3	chr6	38485261	38788810	6414	-0.621055654352143
100-PM-064_LCM3	chr6	38790747	38905219	2593	-0.529596799179316
100-PM-064_LCM3	chr6	38906184	39053936	3156	-0.683019080341248
100-PM-064_LCM3	chr6	39055734	39255224	4327	-0.613906336857559
100-PM-064_LCM3	chr6	39256998	39671757	9044	-0.708436936466906
100-PM-064_LCM3	chr6	39673029	40209139	11436	-0.66935108252546
100-PM-064_LCM3	chr6	40209243	40209701	10	-0.789566095315117
100-PM-064_LCM3	chr6	40250663	40651961	8614	-0.658962699679901
100-PM-064_LCM3	chr6	40655025	40655188	14	-0.81525330299848
100-PM-064_LCM3	chr6	40658878	41525708	18560	-0.618247645834449
100-PM-064_LCM3	chr6	41529416	41970727	9223	-0.533117499673238
100-PM-064_LCM3	chr6	41973282	44034728	43534	-0.52825936590614
100-PM-064_LCM3	chr6	44044538	44060323	340	-0.596862615191011
100-PM-064_LCM3	chr6	44063404	45555675	30881	-0.596107611280079
100-PM-064_LCM3	chr6	45556092	45709071	3274	-0.589556307342705
100-PM-064_LCM3	chr6	45709361	45845031	2834	-0.662657408899022
100-PM-064_LCM3	chr6	45845080	46987550	24279	-0.623909115365187
100-PM-064_LCM3	chr6	46987566	47343673	7490	-0.581558980337884
100-PM-064_LCM3	chr6	47343875	47478053	2921	-0.637559260632937
100-PM-064_LCM3	chr6	47480094	47659097	3848	-0.510655130116333
100-PM-064_LCM3	chr6	47659291	48055119	8543	-0.651712078550036
100-PM-064_LCM3	chr6	48055203	50817460	57751	-0.65620806225353
100-PM-064_LCM3	chr6	50818295	51136608	6809	-0.617969885288171
100-PM-064_LCM3	chr6	51138722	52088299	19543	-0.628460682461481
100-PM-064_LCM3	chr6	52088393	52957649	18632	-0.575659801313207
100-PM-064_LCM3	chr6	52958074	53458354	10876	-0.636917745691334
100-PM-064_LCM3	chr6	53459874	55022276	33007	-0.62248423000872
100-PM-064_LCM3	chr6	55022416	55780780	16472	-0.69101197853564
100-PM-064_LCM3	chr6	55786082	55958367	3657	-0.580896675259689
100-PM-064_LCM3	chr6	55959654	56718886	16288	-0.637719438352584
100-PM-064_LCM3	chr6	56746538	57448619	14633	-0.602714518242471
100-PM-064_LCM3	chr6	57451287	57852398	8475	-0.679523785441254
100-PM-064_LCM3	chr6	57855674	58137210	6000	-0.647202732641955
100-PM-064_LCM3	chr6	58137993	58363813	4882	-0.709587463529221
100-PM-064_LCM3	chr6	58364236	58450210	1928	-0.543263886147445
100-PM-064_LCM3	chr6	58450796	59793551	4110	-0.244844498724905
100-PM-064_LCM3	chr6	59805964	60241733	819	-0.541878365960949
100-PM-064_LCM3	chr6	60242464	60433007	4097	-0.719941939245641
100-PM-064_LCM3	chr6	60435358	60592357	3351	-0.59177018108939
100-PM-064_LCM3	chr6	60593353	60729721	3060	-0.781429265825772
100-PM-064_LCM3	chr6	60731078	60928992	4218	-0.634474100986293
100-PM-064_LCM3	chr6	60930589	61123616	4278	-0.79852346657643
100-PM-064_LCM3	chr6	61322946	61396097	184	0.297283524626377
100-PM-064_LCM3	chr6	61473996	61768789	6273	-0.738623925613798
100-PM-064_LCM3	chr6	61769450	61869693	2156	-0.651244599968891
100-PM-064_LCM3	chr6	61872947	62844855	21037	-0.742173844763871
100-PM-064_LCM3	chr6	62845374	63075801	5172	-0.596043832182221
100-PM-064_LCM3	chr6	63078376	63275797	4336	-0.682146948687615
100-PM-064_LCM3	chr6	63276569	63482044	4320	-0.617302953946481
100-PM-064_LCM3	chr6	63482500	64533372	21955	-0.669224614373859
100-PM-064_LCM3	chr6	64535094	64834144	6326	-0.65504258608494
100-PM-064_LCM3	chr6	64834597	65126872	6125	-0.717279350465104
100-PM-064_LCM3	chr6	65130585	65598249	9816	-0.664346807383503
100-PM-064_LCM3	chr6	65599736	65699862	2256	-0.788639361165669
100-PM-064_LCM3	chr6	65700063	65835358	3005	-0.697830416102217
100-PM-064_LCM3	chr6	65835763	65971665	3223	-0.878206762212842
100-PM-064_LCM3	chr6	65972011	66403104	9314	-0.736804439732328
100-PM-064_LCM3	chr6	66425376	66608190	4059	-0.803838113059783
100-PM-064_LCM3	chr6	66608844	66858302	5412	-0.671603193096775
100-PM-064_LCM3	chr6	66858722	67084782	4976	-0.752629695896963
100-PM-064_LCM3	chr6	67085134	67421747	7409	-0.67087281837735
100-PM-064_LCM3	chr6	67423951	67995859	6571	-0.6860133808131
100-PM-064_LCM3	chr6	67997239	68133919	2935	-0.738378523347107
100-PM-064_LCM3	chr6	68138702	68316638	3886	-0.651401710185101
100-PM-064_LCM3	chr6	68316928	69475583	24689	-0.677996436122597
100-PM-064_LCM3	chr6	69476077	69654776	3897	-0.729797791242315
100-PM-064_LCM3	chr6	69654989	70295631	13270	-0.589244339174118
100-PM-064_LCM3	chr6	70301047	70763176	9992	-0.640721091580246
100-PM-064_LCM3	chr6	70770415	71012388	5099	-0.586695507877409
100-PM-064_LCM3	chr6	71013118	71828757	17074	-0.664277239931877
100-PM-064_LCM3	chr6	71828848	72127284	6338	-0.627504147065741
100-PM-064_LCM3	chr6	72127477	72283631	3360	-0.672677653805591
100-PM-064_LCM3	chr6	72284920	72818411	11119	-0.615357789756065
100-PM-064_LCM3	chr6	72818641	72911897	1956	-0.600590756484907
100-PM-064_LCM3	chr6	72923143	73253361	6721	-0.566208154841032
100-PM-064_LCM3	chr6	73254957	73397179	3099	-0.616299498021804
100-PM-064_LCM3	chr6	73400489	73811612	8487	-0.546969003317924
100-PM-064_LCM3	chr6	73811613	74474636	13370	-0.616359056983149
100-PM-064_LCM3	chr6	74495428	74717371	4701	-0.555899524742363
100-PM-064_LCM3	chr6	74717684	74739046	518	-0.855836837009966
100-PM-064_LCM3	chr6	74742972	78400548	74038	-0.622905250628433
100-PM-064_LCM3	chr6	78402492	78464920	1422	-0.76160252193642
100-PM-064_LCM3	chr6	78467742	78689708	4847	-0.621966855704692
100-PM-064_LCM3	chr6	78689867	78812937	2778	-0.697109311765662
100-PM-064_LCM3	chr6	78814551	80218034	29655	-0.624832329854655
100-PM-064_LCM3	chr6	80221789	80483367	5547	-0.616585879817384
100-PM-064_LCM3	chr6	80483456	80508151	685	-1.06179421284825
100-PM-064_LCM3	chr6	80508724	81077473	12823	-0.551732908618339
100-PM-064_LCM3	chr6	81080201	81103730	517	-0.698690289184794
100-PM-064_LCM3	chr6	81107488	81435359	7165	-0.606774897489286
100-PM-064_LCM3	chr6	81435405	81830378	8363	-0.668021901128783
100-PM-064_LCM3	chr6	81830411	82480838	8923	-0.614493773080873
100-PM-064_LCM3	chr6	82493357	83499812	21133	-0.71397564435694
100-PM-064_LCM3	chr6	83510446	85324933	37840	-0.628615069835578
100-PM-064_LCM3	chr6	85325677	86609433	27642	-0.677659091142372
100-PM-064_LCM3	chr6	86609872	87401342	16261	-0.641535670555061
100-PM-064_LCM3	chr6	87401663	87735423	7336	-0.714792765206269
100-PM-064_LCM3	chr6	87735875	88339029	12704	-0.650762022398601
100-PM-064_LCM3	chr6	88341318	88590943	5344	-0.719857485862931
100-PM-064_LCM3	chr6	88592728	91816259	65022	-0.69771269447762
100-PM-064_LCM3	chr6	91817747	96692607	101322	-0.726498929090101
100-PM-064_LCM3	chr6	96693251	96935484	5163	-0.684870030522037
100-PM-064_LCM3	chr6	96937764	96990379	1157	-0.801071859207108
100-PM-064_LCM3	chr6	96990874	97065215	1625	-0.627811127147457
100-PM-064_LCM3	chr6	97068165	97092259	520	-0.785320032463002
100-PM-064_LCM3	chr6	97092371	97678084	12241	-0.692686839918395
100-PM-064_LCM3	chr6	97681974	98490361	17091	-0.701058217080155
100-PM-064_LCM3	chr6	98490958	99735087	26764	-0.717674907383997
100-PM-064_LCM3	chr6	99735094	99833947	2140	-0.602016160189673
100-PM-064_LCM3	chr6	99835500	99984779	3214	-0.698863343988895
100-PM-064_LCM3	chr6	99985482	100581759	12461	-0.653271810105324
100-PM-064_LCM3	chr6	100582248	101085322	10642	-0.704798696845334
100-PM-064_LCM3	chr6	101085507	101516411	8969	-0.686727488735958
100-PM-064_LCM3	chr6	101526494	102577355	22048	-0.7373622577991
100-PM-064_LCM3	chr6	102580253	104139323	32485	-0.701967482359187
100-PM-064_LCM3	chr6	104139465	104317947	3899	-0.765249453825546
100-PM-064_LCM3	chr6	104318568	104840250	10873	-0.656554811642757
100-PM-064_LCM3	chr6	104841052	105129811	6157	-0.708330811184664
100-PM-064_LCM3	chr6	105131103	105607841	10114	-0.620782930012777
100-PM-064_LCM3	chr6	105611082	106080054	9911	-0.665784649174801
100-PM-064_LCM3	chr6	106084571	107124062	21884	-0.576240611543243
100-PM-064_LCM3	chr6	107124778	108515643	29285	-0.594286789839497
100-PM-064_LCM3	chr6	108516814	108926104	8654	-0.555365150371292
100-PM-064_LCM3	chr6	108927176	109430398	10711	-0.538352837637912
100-PM-064_LCM3	chr6	109434106	109760821	7030	-0.59966560202628
100-PM-064_LCM3	chr6	109762861	109960878	4242	-0.580476834084576
100-PM-064_LCM3	chr6	109963311	110355580	8330	-0.644172721189802
100-PM-064_LCM3	chr6	110356329	111014485	13706	-0.570572709880817
100-PM-064_LCM3	chr6	111020895	112113302	22963	-0.613667302265125
100-PM-064_LCM3	chr6	112114995	112797769	14177	-0.620287728221882
100-PM-064_LCM3	chr6	112799003	112945740	3179	-0.705943134590445
100-PM-064_LCM3	chr6	112946534	113118762	3723	-0.582592592797419
100-PM-064_LCM3	chr6	113119038	113205437	1873	-0.688387702868226
100-PM-064_LCM3	chr6	113206609	113458840	5495	-0.582154765743649
100-PM-064_LCM3	chr6	113458906	113553999	2001	-0.642746731375206
100-PM-064_LCM3	chr6	113556691	114015493	9657	-0.609827264662856
100-PM-064_LCM3	chr6	114016713	114953740	20013	-0.665769939722042
100-PM-064_LCM3	chr6	114954396	115345188	8218	-0.610975815883035
100-PM-064_LCM3	chr6	115450409	115845941	8103	-0.640206552931239
100-PM-064_LCM3	chr6	115848143	116114430	5587	-0.602448026369471
100-PM-064_LCM3	chr6	116114575	116220340	2230	-0.674641144598978
100-PM-064_LCM3	chr6	116220853	116494227	5794	-0.589047867622915
100-PM-064_LCM3	chr6	116494790	116566254	1549	-0.651869223362197
100-PM-064_LCM3	chr6	116566698	116849172	6012	-0.585783713473615
100-PM-064_LCM3	chr6	116851055	116937511	1926	-0.680798485025403
100-PM-064_LCM3	chr6	116937771	117235337	6257	-0.594384254643077
100-PM-064_LCM3	chr6	117236747	118730045	31875	-0.660606213130397
100-PM-064_LCM3	chr6	118730532	119324354	12726	-0.603883865597443
100-PM-064_LCM3	chr6	119327390	119912720	12582	-0.695276487906149
100-PM-064_LCM3	chr6	119913740	120017826	2324	-0.623357750007315
100-PM-064_LCM3	chr6	120018091	120264167	5277	-0.730063711703042
100-PM-064_LCM3	chr6	120264540	120484634	4835	-0.656928518208992
100-PM-064_LCM3	chr6	120484788	120542003	1257	-0.725705072742291
100-PM-064_LCM3	chr6	120542454	120889326	7549	-0.658715923895902
100-PM-064_LCM3	chr6	120889374	120993933	2265	-0.757424351560935
100-PM-064_LCM3	chr6	120995601	122304124	27750	-0.707233442007643
100-PM-064_LCM3	chr6	122305267	122877742	12355	-0.662498211067378
100-PM-064_LCM3	chr6	122895883	123366287	9898	-0.619456035824507
100-PM-064_LCM3	chr6	123470890	123588080	2584	-0.752967219519231
100-PM-064_LCM3	chr6	123588101	125146873	32643	-0.665804367706468
100-PM-064_LCM3	chr6	125148388	128581802	71815	-0.649664706801355
100-PM-064_LCM3	chr6	128597606	128980432	8279	-0.685122916566564
100-PM-064_LCM3	chr6	128980887	129098757	2469	-0.519095795325812
100-PM-064_LCM3	chr6	129099546	130215860	23691	-0.609162464474537
100-PM-064_LCM3	chr6	130221089	130449980	4986	-0.682690053131091
100-PM-064_LCM3	chr6	130452670	131202595	15357	-0.613737424667142
100-PM-064_LCM3	chr6	131206775	131388672	3901	-0.637046244435474
100-PM-064_LCM3	chr6	131389257	132176284	16458	-0.584769402421298
100-PM-064_LCM3	chr6	132176834	133938261	36760	-0.652563143375113
100-PM-064_LCM3	chr6	133938517	134939165	21148	-0.617201856814587
100-PM-064_LCM3	chr6	134941427	135556839	12977	-0.656029079704419
100-PM-064_LCM3	chr6	135570532	136278266	14826	-0.583708913858476
100-PM-064_LCM3	chr6	136298781	136707762	8381	-0.61102148054283
100-PM-064_LCM3	chr6	136708683	136762000	1170	-0.50926641549342
100-PM-064_LCM3	chr6	136764158	137009833	5315	-0.659652034469799
100-PM-064_LCM3	chr6	137012650	137653498	13713	-0.580931899691633
100-PM-064_LCM3	chr6	137653616	137653728	17	-0.200476907048484
100-PM-064_LCM3	chr6	137653982	138874146	25701	-0.577762571713701
100-PM-064_LCM3	chr6	138875019	139342110	9945	-0.605432342403425
100-PM-064_LCM3	chr6	139342118	139524460	3903	-0.552170125362971
100-PM-064_LCM3	chr6	139534276	142108712	53249	-0.677357507565906
100-PM-064_LCM3	chr6	142109691	142427872	6600	-0.574661652153921
100-PM-064_LCM3	chr6	142442751	142656143	4470	-0.622740409066643
100-PM-064_LCM3	chr6	142657239	142864754	4426	-0.61307150280376
100-PM-064_LCM3	chr6	142865916	142952739	1816	-0.602384208752311
100-PM-064_LCM3	chr6	142953095	143378703	9007	-0.57532206168186
100-PM-064_LCM3	chr6	143380963	144254445	18741	-0.60666741757962
100-PM-064_LCM3	chr6	144256656	144302146	1002	-0.53673792216435
100-PM-064_LCM3	chr6	144302363	145113335	16617	-0.644945145235446
100-PM-064_LCM3	chr6	145115240	146583272	30064	-0.659757030435079
100-PM-064_LCM3	chr6	146591473	146766603	3642	-0.70688839677422
100-PM-064_LCM3	chr6	146767221	147788841	21129	-0.623902094848247
100-PM-064_LCM3	chr6	147789100	148073915	5988	-0.674735279336753
100-PM-064_LCM3	chr6	148074525	148383818	6647	-0.611023218224473
100-PM-064_LCM3	chr6	148385676	148579977	4182	-0.666904233823896
100-PM-064_LCM3	chr6	148583724	148921842	7177	-0.600337751167665
100-PM-064_LCM3	chr6	148923646	149169450	5446	-0.679855178830789
100-PM-064_LCM3	chr6	149170581	149634221	9913	-0.533188415519235
100-PM-064_LCM3	chr6	149640827	150057961	8596	-0.602201703477312
100-PM-064_LCM3	chr6	150060531	150101521	902	-0.530012972719177
100-PM-064_LCM3	chr6	150108744	150150458	906	-0.65400976685881
100-PM-064_LCM3	chr6	150150789	150197819	1031	-0.564543450373554
100-PM-064_LCM3	chr6	150198015	150467387	5770	-0.637145458056231
100-PM-064_LCM3	chr6	150467409	150784926	7020	-0.567320122475006
100-PM-064_LCM3	chr6	150785738	150999918	4670	-0.584686153003604
100-PM-064_LCM3	chr6	151008838	151225125	4631	-0.65703571862873
100-PM-064_LCM3	chr6	151226005	151575100	7662	-0.56013984552302
100-PM-064_LCM3	chr6	151575802	152096007	10824	-0.622017516865189
100-PM-064_LCM3	chr6	152099995	152363355	5613	-0.675877042663961
100-PM-064_LCM3	chr6	152364378	152607747	5208	-0.586829431360292
100-PM-064_LCM3	chr6	152608129	152774867	3625	-0.703381724271599
100-PM-064_LCM3	chr6	152778161	153127172	7624	-0.59448563463474
100-PM-064_LCM3	chr6	153130765	154438085	27710	-0.628924278174125
100-PM-064_LCM3	chr6	154449123	154481420	725	-0.744261826457812
100-PM-064_LCM3	chr6	154482749	154874244	8436	-0.550949304224838
100-PM-064_LCM3	chr6	154875060	155162209	6203	-0.637034858877676
100-PM-064_LCM3	chr6	155164780	155255311	2001	-0.550047788871855
100-PM-064_LCM3	chr6	155256240	155328755	1593	-0.689302892869842
100-PM-064_LCM3	chr6	155330029	156477131	24306	-0.650724025243085
100-PM-064_LCM3	chr6	156477513	157092686	12794	-0.608528788141568
100-PM-064_LCM3	chr6	157092754	157309763	4484	-0.638856638333923
100-PM-064_LCM3	chr6	157310407	157314342	270	-1.20138959838844
100-PM-064_LCM3	chr6	157314534	158676213	28958	-0.604124000897601
100-PM-064_LCM3	chr6	158690961	159170397	10197	-0.525146594810215
100-PM-064_LCM3	chr6	159178935	159236555	1273	-0.644779877998565
100-PM-064_LCM3	chr6	159238939	159368988	2908	-0.525540124668413
100-PM-064_LCM3	chr6	159372302	159529574	3509	-0.697136541597075
100-PM-064_LCM3	chr6	159530893	159572148	898	-0.525337407081985
100-PM-064_LCM3	chr6	159604762	159712528	2222	-0.597393571745045
100-PM-064_LCM3	chr6	159727962	160201853	9905	-0.602756603007463
100-PM-064_LCM3	chr6	160218472	160219093	27	-0.629640265233988
100-PM-064_LCM3	chr6	160223520	161285305	21575	-0.673731324309882
100-PM-064_LCM3	chr6	161285422	161438978	3348	-0.604135955143072
100-PM-064_LCM3	chr6	161442478	161835040	8540	-0.750206753992928
100-PM-064_LCM3	chr6	161837158	161989100	3273	-0.617060965960647
100-PM-064_LCM3	chr6	161990346	162150323	3487	-0.756252158158826
100-PM-064_LCM3	chr6	162150349	162510171	7812	-0.651212804987824
100-PM-064_LCM3	chr6	162512604	162727134	4640	-0.699709147121641
100-PM-064_LCM3	chr6	162765093	162988559	4688	-0.766132091888174
100-PM-064_LCM3	chr6	162989764	163601568	12758	-0.716725186270444
100-PM-064_LCM3	chr6	163607629	163997710	8570	-0.754495917889071
100-PM-064_LCM3	chr6	163998619	164111996	2511	-0.622903115170295
100-PM-064_LCM3	chr6	164113550	165600767	30899	-0.723562437020507
100-PM-064_LCM3	chr6	165618978	165619649	38	-0.667634085941552
100-PM-064_LCM3	chr6	165637532	166286616	14004	-0.62908056181764
100-PM-064_LCM3	chr6	166288697	166416204	2607	-0.629033352312387
100-PM-064_LCM3	chr6	166437659	167206716	16863	-0.664382543970606
100-PM-064_LCM3	chr6	167206862	167360526	3467	-0.567365311967664
100-PM-064_LCM3	chr6	167360753	167432969	1477	-0.643076037302833
100-PM-064_LCM3	chr6	167433029	167434789	84	-0.574847166392474
100-PM-064_LCM3	chr6	167455494	168052434	11928	-0.623088738872963
100-PM-064_LCM3	chr6	168053307	168099245	1060	-0.820786196166407
100-PM-064_LCM3	chr6	168103493	168289371	4022	-0.566524871309367
100-PM-064_LCM3	chr6	168289446	168475626	4141	-0.766133434266956
100-PM-064_LCM3	chr6	168476215	168587193	2353	-0.612904565309384
100-PM-064_LCM3	chr6	168592373	168596398	88	-0.398593456458752
100-PM-064_LCM3	chr6	168600208	168653367	1185	-0.665586313860856
100-PM-064_LCM3	chr6	168653688	168715625	1346	-0.680773519433939
100-PM-064_LCM3	chr6	168716593	168835727	2648	-0.614531085188033
100-PM-064_LCM3	chr6	168839722	168866859	629	-0.669174572014232
100-PM-064_LCM3	chr6	168873008	169424347	12079	-0.687283863486772
100-PM-064_LCM3	chr6	169425279	169425829	26	-0.456516972375256
